player_id,name_common,year_id,age,pos,team_id,tmRtg,franch_id,G,Min,MP%,MPG,P/36,TS%,A/36,R/36,SB/36,TO/36,Raptor O,Raptor D,Raptor+/-,Raptor WAR,PIE%,AWS%,USG%,AST%,TOV%,ORB%,DRB%,TRB%,STL%,BLK%,ORtg,%Pos,DRtg,2P%,3P%,FT%,3PAr,FTAr
chealjo01,Joe Chealey,2020,24,PG,CHO,-7,CHA,4,33,1,8.3,2.3,12.7,1.1,0,4.6,2.3,-14.4,6.7,-7.7,-0.1,-3.1,-4.4,13.2,3.9,20.2,0,0,0,6.1,0,29.4,12.4,108,0,0,100,57.1,28.6
sextoco01,Collin Sexton,2020,21,SG,CLE,-7.9,CLE,65,2143,68.1,33,23,56,3.3,3.5,1.2,2.7,1.4,-4.7,-3.3,-0.6,9.9,8.7,27.2,15.1,11.6,3.1,7.5,5.3,1.5,0.3,108.3,26.1,118,50.1,38,84.6,23.5,24.6
osmande01,Cedi Osman,2020,24,SF,CLE,-7.9,CLE,65,1910,60.7,29.4,13.7,55.2,2.9,4.4,1.3,1.7,-0.8,-0.8,-1.5,1.2,6.6,6.6,16.6,11.6,12.3,2.2,11.3,6.7,1.4,0.7,107.4,16.2,117,49.7,38.3,67,52.7,15.4
garlada01,Darius Garland,2020,20,PG,CLE,-7.9,CLE,59,1824,58,30.9,14.6,49.8,4.6,2.2,0.9,3,-2.6,-3.9,-6.5,-3.5,5.7,3.9,20.7,18.5,17.1,1.6,5.2,3.4,1.1,0.2,95.8,20.8,119.4,43.4,35.5,87.5,42.3,10.3
loveke01,Kevin Love,2020,31,PF,CLE,-7.9,CLE,56,1780,56.6,31.8,20.2,59.9,3.6,11.2,1.1,2.9,1.5,-1.5,0.1,2.6,14.6,12.9,23.1,15.4,14.5,3.3,31.1,17.1,0.9,0.9,112.4,22.7,113.5,53.7,37.4,85.4,53.6,30.1
thomptr01,Tristan Thompson,2020,28,C,CLE,-7.9,CLE,57,1721,54.7,30.2,14.5,54,2.5,12.2,1.8,2.2,-2.2,0.9,-1.3,1.3,10.8,11.5,18.3,10.5,14,14.5,22.9,18.6,0.9,2.5,111.8,19.4,114.1,51.8,39.1,61.5,4.1,28.6
nancela02,Larry Nance Jr.,2020,27,C,CLE,-7.9,CLE,56,1472,46.8,26.3,14,60.8,3,10.1,1.9,1.5,0.1,1,1.1,2.9,12.1,13.3,15.2,12.3,11.5,7.9,23.1,15.4,1.9,1.3,122.3,15.7,112.9,63.6,35.2,67.6,36.9,17.2
porteke02,Kevin Porter Jr.,2020,19,SF,CLE,-7.9,CLE,50,1162,36.9,23.2,15.6,53.5,3.4,5.1,1.9,2.9,-2.4,-1.6,-4.1,-0.8,6.7,5.1,20.5,13.9,16.7,2.1,13.5,7.7,1.9,1,99.3,20.3,114.9,50.6,33.5,72.3,37.5,24
dellama01,Matthew Dellavedova,2020,29,PG,CLE,-7.9,CLE,57,821,26.1,14.4,7.9,46.3,8,3.3,1,2.6,-1.7,2.6,0.9,1.5,5.6,4.2,13,29,23.6,2.4,7.8,5.1,1.2,0.2,103,15.3,118.6,48.8,23.1,86.5,52,21.1
clarkjo01,Jordan Clarkson,2020,27,SG,CLE,-7.9,CLE,29,666,21.2,23,23.2,58.1,3.8,3.8,1.4,2.1,3.5,-2.2,1.3,1.4,11.3,11.8,25.9,17,9.7,3.5,8.1,5.8,1.2,1,115.8,24.9,117.9,50.9,37.1,88.4,48.8,26.4
mckinal01,Alfonzo McKinnie,2020,27,SF,CLE,-7.9,CLE,40,593,18.9,14.8,11.2,49.3,0.9,7,1.9,1.6,-3.1,-2.4,-5.6,-0.8,4.6,4.5,15.2,3.3,12.3,6.9,14.4,10.6,1.9,1.2,98.7,14.9,114.7,55.7,21.5,71,38,18.1
hensojo01,John Henson,2020,29,PF,CLE,-7.9,CLE,29,412,13.1,14.2,12.8,53.9,3.8,10.1,4.3,1.9,-1.2,5.1,3.9,1.4,9.9,11,16.1,15.2,13.5,8.5,22.3,15.4,1.9,6.7,111.8,17.2,108.8,61.8,19.4,51.5,25.8,27.5
exumda01,Dante Exum,2020,24,SG,CLE,-7.9,CLE,24,402,12.8,16.8,12.3,59.2,3,5,1.6,1.9,-1.6,0.3,-1.3,0.3,7.3,7.1,14.4,11.4,15.6,2.5,12.8,7.6,1.5,1.3,112.4,14.6,116.1,55.9,35.1,73.2,38.5,42.7
knighbr03,Brandon Knight,2020,28,PG,CLE,-7.9,CLE,16,241,7.7,15.1,12,43.1,4.7,3,1.1,2.4,-3.8,-3.7,-7.5,-0.6,3.2,1.9,19.1,18,14.9,1.4,7.9,4.6,1,0.7,89.3,19.3,118.6,40.9,29.7,30.8,74.4,15.1
drumman01,Andre Drummond,2020,26,C,CLE,-7.9,CLE,8,225,7.2,28.1,22.7,57.3,2.3,14.4,3.7,4.7,-4.1,0,-4,-0.1,13.9,13,28.7,10.8,19.2,11.7,32.4,22,2.6,4.2,99.5,28.5,106.8,59.3,28.6,51.3,13.3,37.1
zizican01,Ante Žiži?,2020,23,C,CLE,-7.9,CLE,22,221,7,10,15.9,59.7,1,10.9,2,1.7,-2.2,-0.7,-3,0,10.5,10.4,17.5,4.2,11.1,9,24.4,16.6,1.5,1.9,115.8,17,112.7,56.9,NA,73.7,0,26.4
wadede01,Dean Wade,2020,23,PF,CLE,-7.9,CLE,12,71,2.3,5.9,10.3,74.4,1,9.8,3.1,1.5,-2.9,-2.2,-5.1,-0.1,9.4,10.1,9.9,4,18.2,4.6,25.3,14.9,1.4,4.8,122.2,9.6,110.7,77.8,50,0,30.8,7.7
cookty01,Tyler Cook,2020,22,PF,CLE,-7.9,CLE,11,35,1.1,3.2,19.8,75.2,1,10.4,1,1,-1.2,-6,-7.3,-0.1,13.9,16.4,16.7,4.5,7.3,12.6,19.2,15.9,1.4,0,150,16.4,115.6,70,NA,83.3,0,60
moonema01,Matt Mooney,2020,22,SG,CLE,-7.9,CLE,4,19,0.6,4.8,3.8,25,1.9,5.8,5.8,0,-3,13.8,10.8,0.1,5.8,6.8,9,6.7,0,0,17.7,8.8,5.1,4.5,69,8.5,104.4,50,0,NA,50,0
newmama01,Malik Newman,2020,22,SG,CLE,-7.9,CLE,1,4,0.1,4,18.2,34.7,0,0,0,9.1,0,0,0,0,-6.1,-19.7,41.5,0,25.8,0,0,0,0,0,58,39.2,123.4,0,0,100,50,100
boldema01,Marques Bolden,2020,21,C,CLE,-7.9,CLE,1,3,0.1,3,0,NA,0,24.3,12.2,0,-7.1,40.8,33.8,0.1,16.2,20.7,0,0,NA,0,74.7,37,16.2,0,NA,NA,69.2,NA,NA,NA,NA,NA
macurjp01,J.P. Macura,2020,24,SG,CLE,-7.9,CLE,1,1,0,1,0,NA,0,0,0,0,2.7,16.8,19.5,0,0,0,0,0,NA,0,0,0,0,0,NA,NA,123.4,NA,NA,NA,NA,NA
finnedo01,Dorian Finney-Smith,2020,26,PF,DAL,6.1,DAL,64,1898,58.7,29.7,11.4,59.7,1.9,6.7,1.5,1.2,-0.1,0.5,0.4,3,7.1,8.5,12.7,6.8,11.2,7,12.3,9.7,1.1,1.7,121.6,13,112,59.9,37.4,72.2,58,21.2
hardati02,Tim Hardaway Jr.,2020,27,SG,DAL,6.1,DAL,63,1815,56.1,28.8,20,58.1,2.5,4,0.9,1.2,2.3,0.7,3,5.3,9.4,9.9,21.7,10.2,6.6,1.4,9.9,5.7,1,0.2,116,20.2,114,47.8,40.7,80.1,57.4,19.1
doncilu01,Luka Don?i?,2020,20,PG,DAL,6.1,DAL,54,1799,55.6,33.3,31.3,58.4,9.5,10.1,1.4,4.6,7.7,-1.2,6.6,8.7,19.6,17.5,37,45.3,14.6,4.1,24.7,14.6,1.6,0.5,116,38.3,108.5,57.4,31.8,75.2,44.2,44.2
klebima01,Maxi Kleber,2020,28,C,DAL,6.1,DAL,66,1695,52.4,25.7,12.9,60.3,1.6,7.6,2.1,1,-1.2,1.2,-0,2.3,8.2,9.5,13.9,6.2,8.7,6.2,15.5,11,0.6,3.9,123.1,13.8,110.8,59.4,37.4,86.3,61.4,17.2
porzikr01,Kristaps Porzi??is,2020,24,PF,DAL,6.1,DAL,51,1597,49.4,31.3,22.3,54,2,11,3.2,1.9,-0.2,2.3,2.1,4,12.6,12.4,26.6,8.6,8.5,5.9,25.3,15.8,1.1,5.6,109,25.4,105.6,47.7,34.9,77.6,44.7,28.2
curryse01,Seth Curry,2020,29,SG,DAL,6.1,DAL,59,1448,44.7,24.5,18.6,65,3,3.5,1.1,1.5,2.6,-2.1,0.5,2.4,9.7,11,18.6,12.1,9.5,1.9,8,5,1.2,0.5,124.4,17.7,113.9,56,45.3,84.1,56.4,16.5
wrighde01,Delon Wright,2020,27,SG,DAL,6.1,DAL,65,1412,43.6,21.7,12.2,56.3,5.7,6.7,2.5,1.7,0.6,0.6,1.2,2.8,10.8,11.8,14.8,21.2,13.9,5,14,9.6,2.6,1.3,120.8,16.3,108.6,50.8,38.5,78.9,30.7,23.6
poweldw01,Dwight Powell,2020,28,C,DAL,6.1,DAL,40,1061,32.8,26.5,12.9,67.7,2,7.8,1.9,1.2,-0.1,0.8,0.7,1.9,9.3,10.8,12.7,7.7,11.5,7.5,14.7,11.2,1.6,1.8,133.8,13.1,110.3,71.6,25.6,66.7,17,48.5
brunsja01,Jalen Brunson,2020,23,PG,DAL,6.1,DAL,57,1022,31.6,17.9,16.6,55.3,6.7,4.8,0.9,2.3,1.3,0.8,2.1,2.5,10.3,9.1,20.4,26.9,13.6,2.3,11.3,6.9,1,0.3,114.2,21.3,113.5,51.5,35.8,81.3,30.9,19.3
jacksju01,Justin Jackson,2020,24,PF,DAL,6.1,DAL,58,929,28.7,16,12.9,49.8,1.9,5.6,0.9,0.5,-1,-2.6,-3.6,-0.4,6.7,6.3,15.8,7.2,3.5,3.1,12.7,8,0.6,0.9,109.6,15,113.6,49.4,29.8,81.8,48.6,14.1
bareajo01,J.J. Barea,2020,35,PG,DAL,6.1,DAL,26,391,12.1,15,18,51.9,9.2,4.5,0.6,3.3,1.9,0.5,2.3,1,10.7,8.9,24.3,37.7,15.8,2.7,10,6.4,0.5,0.4,109.8,26.1,115,43.7,38.2,94.4,42.5,10.1
leeco01,Courtney Lee,2020,34,SG,DAL,6.1,DAL,24,345,10.7,14.4,11.3,62.9,1.3,3.4,2.5,1.2,-0.5,-1.1,-1.6,0.2,5.7,7.4,11.9,4.7,11.4,2.2,7.4,4.9,2.5,1.5,116.6,11.3,110.3,54.3,44.7,85.7,57.3,8.5
marjabo01,Boban Marjanovi?,2020,31,C,DAL,6.1,DAL,37,337,10.4,9.1,25,59.9,1.4,16.5,1.5,2.8,3.9,-0.1,3.9,1.1,15.7,15.5,27.9,6.7,11.8,16.8,30.5,23.7,1,1.8,116.6,27.5,107.1,58.2,26.7,76.6,8.7,27.2
broekry01,Ryan Broekhoff,2020,29,SG,DAL,6.1,DAL,17,180,5.6,10.6,14.3,56.8,2.2,8.7,1.8,1.2,1.7,0.3,1.9,0.4,9.4,10.1,16.3,8.3,8.8,3,21.7,12.5,1.3,1.9,114.5,15.7,108.8,25,39.2,87.5,86.4,13.6
caulewi01,Willie Cauley-Stein,2020,26,C,DAL,6.1,DAL,13,157,4.9,12.1,15.5,68.4,2.3,13.9,3.5,1.2,-3,2.4,-0.6,0.2,15,15.9,14.7,9.6,9.3,8.8,30.7,20,1.2,5.9,135.6,14.8,103.5,70.5,0,55.6,2.2,20
kiddgmi01,Michael Kidd-Gilchrist,2020,26,SF,DAL,6.1,DAL,9,71,2.2,7.9,2,25.4,1.5,10.2,2,3.1,-10.3,0.1,-10.1,-0.3,0.8,-2.7,8.4,5,43.2,4.5,24.6,14.7,1.4,2.4,55.7,9.5,107.3,25,0,100,42.9,28.6
clevean01,Antonius Cleveland,2020,25,SG,DAL,6.1,DAL,6,22,0.7,3.7,8.3,36.3,0,5,3.3,1.7,-8.9,-4.9,-13.8,-0.1,1.6,-0.6,15.3,0,12.7,0,14,7.1,2.2,3.9,66.2,14.1,107.5,40,0,50,16.7,33.3
reavejo02,Josh Reaves,2020,22,SG,DAL,6.1,DAL,2,1,0,0.5,0,0,0,0,0,0,-37.9,-25.5,-63.4,0,-24,-38.5,42.8,0,0,0,0,0,0,0,0,36.3,119.4,0,NA,NA,0,0
jokicni01,Nikola Joki?,2020,24,C,DEN,3,DEN,65,2101,66.7,32.3,23.1,60.4,7.9,11.7,2.1,3.6,4,1,5,8.3,18.2,17.6,26.6,34.3,15.7,8.2,26.9,17.6,1.8,1.9,118.8,28.2,106.3,59.4,31.4,81.3,23.3,27.7
bartowi01,Will Barton,2020,29,SF,DEN,3,DEN,58,1916,60.8,33,16.9,54.9,4.1,7.1,1.7,1.7,1.8,1,2.8,5.4,11,11.2,20,16,9.9,4.4,16.8,10.6,1.6,1.4,112.4,19.9,109.9,49.8,37.5,76.7,39,18
murraja01,Jamal Murray,2020,22,PG,DEN,3,DEN,55,1804,57.3,32.8,21.2,55.9,5.5,4.5,1.6,2.5,1.3,0.5,1.8,4.2,12,11.4,25.2,22.7,11.8,2.6,10.8,6.7,1.8,0.8,111.1,24.9,111.5,51.7,34.5,89.3,35.9,20.9
harriga01,Gary Harris,2020,25,SG,DEN,3,DEN,56,1780,56.5,31.8,12.1,51.9,2.5,3.4,1.9,1.2,-2.7,2,-0.7,1.8,6.1,6.3,15.1,8.9,9.7,1.6,8.6,5.1,2.1,0.7,104.9,14.5,111.3,47.9,33.3,81.5,40.5,17.7
grantje01,Jerami Grant,2020,25,PF,DEN,3,DEN,64,1676,53.2,26.2,16.4,58.5,1.7,5,2.1,1.2,-0.7,-2.1,-2.7,0,8.3,9.3,17.8,6.7,8,3.5,11.6,7.5,1.3,2.9,116.1,16.8,110.9,51.8,40,74.4,39.4,30.8
morrimo01,Monte Morris,2020,24,PG,DEN,3,DEN,65,1402,44.5,21.6,14.5,53.7,6.1,3,1.8,1.2,0.9,-1.6,-0.7,1.4,10,10.6,17.2,23.3,8.1,1.6,7.3,4.4,1.9,1.1,117,17.6,112,49.4,37.5,82.3,29.8,12.8
millspa01,Paul Millsap,2020,34,PF,DEN,3,DEN,44,1075,34.1,24.4,18.2,59.8,2.4,9,2.3,2.1,0,2.2,2.3,2.8,10.7,11.8,20.3,9.5,12.1,9,17.9,13.5,1.7,2.4,117.4,20.3,108.4,50.4,44,83.3,28.2,32.6
plumlma01,Mason Plumlee,2020,29,C,DEN,3,DEN,53,900,28.6,17,15.6,61.5,5.1,11.6,2.6,3,-0.4,-0.2,-0.6,1,12,12.6,18.4,20,18.9,11,23.9,17.4,1.6,3.4,117.4,20.2,106.5,62.7,0,53.6,1.6,55.6
craigto01,Torrey Craig,2020,29,SF,DEN,3,DEN,50,869,27.6,17.4,10.6,55.9,1.4,6.6,2.1,0.9,-0.7,-0.4,-1.1,0.7,5.5,6.6,12.2,5.2,9,6.1,13.8,10,1,3.4,114.9,12.1,110.4,60.6,33,64.5,52.4,14.9
beaslma01,Malik Beasley,2020,23,SG,DEN,3,DEN,41,746,23.7,18.2,16.1,51.1,2.4,3.8,1.8,1.8,-1.7,1.1,-0.6,0.8,6.8,6.6,20.6,9.1,10.2,1.3,10.1,5.7,2.1,0.7,99.7,19.3,111,42.1,36,86.8,53.5,12.6
portemi01,Michael Porter Jr.,2020,21,PF,DEN,3,DEN,48,670,21.3,14,19.8,58.9,1.9,11,2.2,1.9,1.4,-1.2,0.3,1,12.3,13.2,22,8,10.3,8.8,24.3,16.5,1.5,2.6,114,21.1,107.3,53.6,42.2,76.7,35.8,15.1
hernaju01,Juan Hernangómez,2020,24,PF,DEN,3,DEN,34,422,13.4,12.4,9.4,44.2,1.9,8.3,0.9,1.6,-2.3,0.9,-1.3,0.3,5.4,4.4,14.3,6.7,12.9,6.3,18.7,12.5,0.6,1.1,94.7,14.5,111.8,46,25,64,54.5,22.7
doziepj01,PJ Dozier,2020,23,PG,DEN,3,DEN,21,234,7.4,11.1,13.6,44.9,4.6,4.7,1.9,1.7,-1.9,-0.3,-2.2,0.1,5.9,4.3,19.8,17.5,10.3,2.4,11.9,7.1,1.5,2,96.5,19.7,110.9,46,25,63.6,30.8,12.1
cancavl01,Vlatko ?an?ar,2020,22,SF,DEN,3,DEN,14,45,1.4,3.2,14,50.7,2.5,8.2,1.6,2.5,-1.2,0,-1.2,0,5.5,5.4,19.1,9.1,15.2,12.4,12.4,12.4,1.1,2,106,20,111.4,55.6,16.7,100,40,26.7
vandeja01,Jarred Vanderbilt,2020,20,SF,DEN,3,DEN,9,41,1.3,4.6,9,71.4,1.8,7.2,3.6,6.3,-8.1,-1.3,-9.4,-0.1,4.3,2.4,14.8,6.6,50,8.1,13.6,10.9,3.6,2.2,76.7,16.2,105.4,71.4,NA,NA,0,0
mcraejo01,Jordan McRae,2020,28,SG,DEN,3,DEN,4,32,1,8,10.4,58,4.6,5.8,3.5,0,5.6,-1,4.6,0.1,10.1,14.1,10.5,15.6,0,3.5,13.9,8.7,3.1,2.9,143.7,11.4,106.3,0,50,75,66.7,66.7
bateske01,Keita Bates-Diop,2020,24,SF,DEN,3,DEN,2,19,0.6,9.5,13.6,93.1,0,3.9,1.9,0,2.5,4.4,6.8,0.1,8.5,10,8.6,0,0,0,11.7,5.9,0,4.8,192.6,7,112.3,100,NA,75,0,200
vonleno01,Noah Vonleh,2020,24,PF,DEN,3,DEN,4,17,0.5,4.3,17.4,103.1,2.2,15.3,0,4.4,3.6,-5.3,-1.7,0,13.9,17,15,8.6,34,19.6,26.2,22.9,0,0,132.8,16.3,111.8,100,100,50,33.3,66.7
danietr01,Troy Daniels,2020,28,SG,DEN,3,DEN,1,1,0,1,0,0,0,0,0,0,-77.9,15.1,-62.7,0,-25,-40.8,43.4,0,0,0,0,0,0,0,0,36.3,118.9,NA,0,NA,100,0
gallola01,Langston Galloway,2020,28,SG,DET,-3.6,DET,66,1702,53.3,25.8,14.7,58.4,2.2,3.2,1.3,0.9,0.9,-1.5,-0.6,1.8,7.6,9,15.9,8.8,6.5,2.2,7.8,5,1.4,0.5,117.5,15,115.9,49.3,39.9,85.9,61.1,15.7
drumman01,Andre Drummond,2020,26,C,DET,-3.6,DET,49,1654,51.8,33.8,19.4,55,3.1,17.3,4,3.9,-2.3,2,-0.3,2.1,15.8,15.8,25.5,14,18,15.3,38.2,26.6,2.9,4.2,104.5,26.6,102.5,54.6,4.8,58.4,3.1,37.6
snellto01,Tony Snell,2020,28,SF,DET,-3.6,DET,59,1641,51.4,27.8,10.7,59.8,2.9,2.5,1.1,0.7,-0.2,-1.7,-1.9,0.7,6.2,7.1,11.4,10.9,7.3,0.6,7.1,3.8,1,0.8,121.4,11,116.8,53.1,40.2,100,66.5,8.4
brownbr01,Bruce Brown,2020,23,SG,DET,-3.6,DET,58,1634,51.2,28.2,11.7,51.8,5.2,6.2,2.1,2.3,-1.8,2,0.1,2.4,8.1,7.5,16,20.4,16.7,4.2,15,9.5,1.9,1.5,106.2,17.2,112.2,47,34.4,73.9,21.5,26.6
woodch01,Christian Wood,2020,24,PF,DET,-3.6,DET,62,1325,41.5,21.4,22.6,65.9,1.7,10.9,2.5,2.3,1.9,2.6,4.5,4.9,15.3,16.6,23,7.6,12,8.8,24.8,16.7,1.3,3.4,122.6,22.2,109.9,63.6,38.6,74.4,27.6,47.6
rosede01,Derrick Rose,2020,31,PG,DET,-3.6,DET,50,1298,40.7,26,25.7,55.5,7.9,3.4,1.6,3.6,2.6,-2.2,0.4,2.1,14.8,12.9,31.6,40.5,13.4,2.3,8.3,5.3,1.5,1,109.3,31.9,115.2,53.5,30.6,87.1,19.5,18.5
mykhasv01,Sviatoslav Mykhailiuk,2020,22,SF,DET,-3.6,DET,56,1265,39.6,22.6,14.7,57.8,3.1,3,1.3,1.8,0.6,-0.7,-0.2,1.7,6.9,7.8,17.1,12.3,12.3,1.5,7.9,4.7,1.6,0.3,109.9,16.7,115.6,42.5,40.4,81.4,70.4,17.3
morrima02,Markieff Morris,2020,30,PF,DET,-3.6,DET,44,988,30.9,22.5,18.1,57.3,2.6,6.5,1.4,2.6,-1.3,-2.4,-3.7,-0.5,8.7,7.8,21.8,11,14.2,2.7,17.3,9.9,1.3,0.9,104.2,20.9,113.4,50,39.7,77.2,48.6,20.3
kennalu01,Luke Kennard,2020,23,SG,DET,-3.6,DET,28,922,28.9,32.9,17.7,58.9,4.6,3.9,0.7,1.7,2.4,-2.9,-0.5,1,9.8,9.7,19.8,19.2,10.3,1.1,11.1,6,0.6,0.5,117.1,19.5,116.7,49.1,39.9,89.3,53.5,21.9
makerth01,Thon Maker,2020,22,C,DET,-3.6,DET,60,776,24.3,12.9,13.4,58.2,2,7.9,3,2.1,-2.4,-0.6,-3,-0.1,7.3,8.4,16.1,8,15.7,7.8,16.7,12.2,1.6,4.2,111.4,16.6,110.5,55,34.4,66.4,33.2,57
doumbse01,Sekou Doumbouya,2020,19,SF,DET,-3.6,DET,38,754,23.6,19.8,11.9,47.4,0.9,5.8,1.4,1.7,-5.1,-4.3,-9.4,-2.5,4,2.5,16.9,3.6,12,3,14.9,8.9,1.3,0.9,90.4,16,114,46.4,28.6,67.4,41.5,19.5
griffbl01,Blake Griffin,2020,30,PF,DET,-3.6,DET,18,512,16,28.4,20.1,47.6,4.3,6.1,1,2.9,-0.9,-2.3,-3.2,-0.1,8.5,5.8,28.4,18,12,3.7,15,9.3,0.7,1.1,97.2,28,115.3,43.9,24.3,77.6,44.4,39.2
jacksre01,Reggie Jackson,2020,29,PG,DET,-3.6,DET,14,381,11.9,27.2,20.2,49.2,7,4,0.9,2.2,1.6,-1.2,0.4,0.6,10.1,9.3,27,30.8,9.8,3.2,9.1,6.1,1,0.2,105.7,27.3,116.6,38.8,37.8,78.8,41.4,16.7
fraziti01,Tim Frazier,2020,29,PG,DET,-3.6,DET,27,355,11.1,13.1,10.1,46.4,9.7,3.4,1.9,3.7,-3.5,2.2,-1.3,0.3,6.5,4.8,17.3,36.5,25.6,2.8,7.8,5.3,1.9,0.9,99.3,20.2,114.2,37.5,33.3,79.2,31.9,25.5
knighbr03,Brandon Knight,2020,28,PG,DET,-3.6,DET,9,221,6.9,24.6,17.4,57.6,6.3,3.5,1,3.7,0.8,-3.9,-3.1,0,8.1,7.3,22.2,25.6,19.6,0.5,10.4,5.4,1.1,0.4,105.7,22.8,115.9,35.7,38.8,76.2,82.7,25.9
hensojo01,John Henson,2020,29,PF,DET,-3.6,DET,11,188,5.9,17.1,14.9,67,2.2,9.4,3.5,2.9,-2.4,1.5,-0.9,0.2,10.6,11.5,16.7,9.3,20.9,8.3,20.8,14.5,2.1,4.5,111.6,16.8,108.2,69.6,40,46.2,9.8,25.5
mcraejo01,Jordan McRae,2020,28,SG,DET,-3.6,DET,4,98,3.1,24.5,17.7,44.6,2.6,5.6,0,1.9,-0.9,-8.5,-9.4,-0.3,4.9,0.4,25.7,10.7,8.7,0,17.6,8.7,0,0,91.9,24.4,116.9,40.7,18.8,72.7,37.2,51.2
kinglo02,Louis King,2020,20,SF,DET,-3.6,DET,10,62,1.9,6.2,11.9,44.8,3,6,1.2,1.2,-2.2,1,-1.2,0,3.5,2.6,17.1,11.8,8.2,1.8,16.7,9.2,1.6,0,93.1,16.7,113.4,40,36.4,0,52.4,14.3
thomakh01,Khyri Thomas,2020,23,SG,DET,-3.6,DET,8,61,1.9,7.6,10.3,45.3,1.8,0.6,1.8,1.8,-5.4,-3.7,-9.1,-0.2,-1,-0.4,15.6,6.7,13.8,1.8,0,0.9,2.4,0,87.7,15.1,115.7,0,35.7,50,82.4,23.5
bonejo01,Jordan Bone,2020,22,PG,DET,-3.6,DET,10,53,1.7,5.3,8.4,30,5.6,2.8,0.7,1.4,-4.9,-10.3,-15.2,-0.3,1,-2.6,18.1,21,9.1,0,8.7,4.3,0.9,0,76.1,18.3,117,30,20,NA,50,0
halldo01,Donta Hall,2020,22,PF,DET,-3.6,DET,4,48,1.5,12,4.6,45.2,1.5,11.5,1.5,1.5,-5.5,-4.5,-10,-0.2,2.9,3.8,7.9,5.3,23.1,14,21.6,17.7,1,1.7,111,10,112.2,25,NA,66.7,0,150
waltode01,Derrick Walton,2020,24,PG,DET,-3.6,DET,3,26,0.8,8.7,4.3,50,7.1,1.4,4.3,1.4,-3.5,10.1,6.6,0.1,6.8,10,6.7,24.8,25,0,4.4,2.2,5.7,0,117,8.7,107.5,NA,33.3,NA,100,0
pascher01,Eric Paschall,2020,23,PF,GSW,-8.6,GSW,60,1654,52.6,27.6,18.2,57.1,2.8,6,1,2,-1.2,-3.4,-4.5,-1.5,9.6,9,21.4,12.7,11.4,5.2,13.1,9,0.9,0.7,109.8,20.7,116.7,55,28.7,77.4,20.2,33.1
robingl02,Glenn Robinson III,2020,26,SF,GSW,-8.6,GSW,48,1516,48.2,31.6,14.7,57.4,2,5.4,1.4,1.2,-1.1,-2,-3.1,-0.2,8.8,9.7,16.6,8.8,8.5,4.6,11.9,8.1,1.4,0.8,112.4,15.9,115.9,52.2,40,85.1,33.5,14.6
leeda03,Damion Lee,2020,27,SG,GSW,-8.6,GSW,49,1423,45.2,29,15.7,54.8,3.4,6,1.4,1.7,-0.3,0.6,0.3,2.2,9.2,8.9,19,14.4,10.6,2.4,16.3,9.1,1.7,0.4,107.6,18.5,114.4,47.1,35.6,87.3,46.8,24.7
burksal01,Alec Burks,2020,28,SG,GSW,-8.6,GSW,48,1390,44.2,29,20,55.2,3.9,5.8,1.7,2,0.7,-1.1,-0.4,1.7,11,10.7,23.8,17.4,9.8,2.8,15.3,8.8,1.7,1.1,110.3,23.2,114.1,42.4,37.5,89.7,37.3,37.3
poolejo01,Jordan Poole,2020,20,SG,GSW,-8.6,GSW,57,1274,40.5,22.4,14.2,45.4,3.8,3.3,1.3,2.1,-2.9,-1.8,-4.7,-1.3,5.1,3.2,21.1,15.8,11.8,0.7,9.6,5,1.3,0.7,91,20.5,116.7,39.2,27.9,79.8,52.8,23.7
greendr01,Draymond Green,2020,29,PF,GSW,-8.6,GSW,43,1222,38.9,28.4,10.1,48.9,7.8,7.8,2.7,2.9,-2.5,2.1,-0.3,1.5,10.4,9.1,15.7,31.2,21.8,2,22.3,11.8,2.3,2.4,100.1,17.6,110.1,46.5,27.9,75.9,40.8,26.3
chrisma01,Marquese Chriss,2020,22,PF,GSW,-8.6,GSW,59,1196,38,20.3,16.4,60.4,3.4,11,3,2.3,-1.7,1.2,-0.4,1.4,12.9,13.9,19,15.3,14.7,10,23.6,16.5,1.6,4.7,116.8,19.6,110,58.4,20.5,76.9,10.1,40.5
russeda01,D'Angelo Russell,2020,23,PG,GSW,-8.6,GSW,33,1060,33.7,32.1,26.4,55.8,7,4.1,1.4,3.4,3.4,-4.2,-0.8,1.1,13.3,12.7,32.2,36,12.6,1.4,11.4,6.2,1.4,0.8,106.2,31.5,116.1,48.7,37.4,78.5,50.6,22.7
bowmaky01,Ky Bowman,2020,22,PG,GSW,-8.6,GSW,45,1015,32.3,22.6,11.8,49.4,4.6,4.3,1.9,2.5,-3.7,-0.6,-4.3,-0.8,6.2,5.1,17.2,19.4,17.1,2.5,10.7,6.5,2.1,0.9,95.6,17.6,114.5,47.2,30.8,82.9,33.3,12.8
caulewi01,Willie Cauley-Stein,2020,26,C,GSW,-8.6,GSW,41,940,29.9,22.9,12.3,57.3,2.3,9.7,3.6,1.3,-4.1,5,0.8,1.7,10.4,11.9,14.4,9.9,11,7.9,22,14.7,2.3,4.8,114.5,14.6,108.6,56,NA,61.4,0,22.2
